"DateTime","Year","Month","Day","Salinity","Norm_TideRange24","Norm_PowLagDischarge72","Norm_RollingPowDischarge14","Norm_PowInflows","Norm_RollingPowInflows7","Norm_ConsecutiveLowInflowHours","DayOfYear_sin","DayOfYear_cos"
2007-04-02 05:00:00,2007,4,2,0.08,-0.65271840740622,NA,NA,-1.29110598384561,NA,-0.58566269816021,0.947823152339721,-0.318796599556509
2007-04-02 06:00:00,2007,4,2,0.08,-0.65271840740622,NA,NA,-1.28730931543898,NA,-0.58566269816021,0.947823152339721,-0.318796599556509
2007-04-02 07:00:00,2007,4,2,0.08,-0.65271840740622,NA,NA,-1.28443509484376,NA,-0.58566269816021,0.947823152339721,-0.318796599556509
2007-04-02 08:00:00,2007,4,2,0.08,-0.65271840740622,NA,NA,-1.28121423985742,NA,-0.58566269816021,0.947823152339721,-0.318796599556509
2007-04-02 09:00:00,2007,4,2,0.08,-0.772962927757447,NA,NA,-1.27600009695895,NA,-0.58566269816021,0.947823152339721,-0.318796599556509
2007-04-02 10:00:00,2007,4,2,0.08,-0.772962927757447,-1.44110405500733,NA,-1.27501399580122,NA,-0.58566269816021,0.947823152339721,-0.318796599556509
2007-04-02 11:00:00,2007,4,2,0.08,-0.772962927757447,-1.42481105067921,NA,-1.27104248800314,NA,-0.58566269816021,0.947823152339721,-0.318796599556509
2007-04-02 12:00:00,2007,4,2,0.08,-0.772962927757447,-1.41134384530646,NA,-1.26870552364717,NA,-0.58566269816021,0.947823152339721,-0.318796599556509
2007-04-02 13:00:00,2007,4,2,0.08,-0.772962927757447,-1.37495152703333,NA,-1.26736333671366,NA,-0.58566269816021,0.947823152339721,-0.318796599556509
2007-04-02 14:00:00,2007,4,2,0.08,-0.772962927757447,-1.37262393524024,NA,-1.26635343793971,NA,-0.58566269816021,0.947823152339721,-0.318796599556509
2007-04-02 15:00:00,2007,4,2,0.08,-0.0422462271614839,-1.37262393524024,NA,-1.26160324486389,NA,-0.58566269816021,0.947823152339721,-0.318796599556509
